Csv name,Generator,Algorithm,Time,Averge Memory,Max memory,Min memory,Numbers sorted,Min Val,Max Val,Issorted
X3,reversesorted,mergesort,3.451487064,33.45983887,33.22265625,33.5546875,10000,0,1000000000,TRUE

X3,reversesorted,heapsort,0.74600482,32.49553571,32.48046875,32.5078125,10000,0,1000000000,TRUE

X3,reversesorted,radixsort,1.046359777,33.30859375,33.32421875,33.34375,10000,0,1000000000,TRUE

X3,reversesorted,quicksort,2.208269596,32.6484375,32.3828125,32.87890625,10000,0,1000000000,TRUE

X4,reversesorted,mergesort,29.01305723,41.38073502,39.6171875,41.515625,100000,0,1000000000,TRUE

X4,reversesorted,heapsort,1.123612404,35.63541667,35.65234375,35.66796875,100000,0,1000000000,TRUE

X4,reversesorted,radixsort,0.844173908,37.41741071,37.5,38.453125,100000,0,1000000000,TRUE

X4,reversesorted,quicksort,19.42697644,37.16818698,36.6953125,37.46484375,100000,0,1000000000,TRUE

X5,reversesorted,heapsort,8.603555679,70.43334652,70.421875,70.4375,1000000,0,1000000000,TRUE

X5,reversesorted,radixsort,4.894704103,78.46644176,71.30859375,82.80078125,1000000,0,1000000000,TRUE

X5,reversesorted,quicksort,197.2421563,72.2096455,71.7109375,72.73046875,1000000,0,1000000000,TRUE

Y0,repetitive,bubblesort,1.631636143,31.26116071,31.25390625,31.2734375,10,0,1000000000,TRUE

Y0,repetitive,selectionsort,1.326820374,31.35221354,31.34765625,31.36328125,10,0,1000000000,TRUE

Y0,repetitive,insertionsort,1.301994085,31.25502232,31.25,31.265625,10,0,1000000000,TRUE

Y0,repetitive,mergesort,1.344893694,31.33895285,31.2734375,31.3828125,10,0,1000000000,TRUE

Y0,repetitive,heapsort,1.326944113,31.24072266,31.234375,31.25390625,10,0,1000000000,TRUE

Y0,repetitive,radixsort,1.334100485,31.25043403,31.2421875,31.26171875,10,0,1000000000,TRUE

Y0,repetitive,quicksort,1.526353836,31.28078125,31.21484375,31.36328125,10,0,1000000000,TRUE

Y1,repetitive,bubblesort,1.679239035,31.17258523,31.16015625,31.1796875,100,0,1000000000,TRUE

Y1,repetitive,selectionsort,1.36391592,31.31787109,31.3046875,31.32421875,100,0,1000000000,TRUE

Y1,repetitive,insertionsort,1.345794201,31.23779297,31.23046875,31.25,100,0,1000000000,TRUE

Y1,repetitive,mergesort,1.116288662,31.478125,31.42578125,31.5625,100,0,1000000000,TRUE

Y1,repetitive,heapsort,1.337730885,31.20260417,31.1875,31.2109375,100,0,1000000000,TRUE

Y1,repetitive,radixsort,1.327571392,31.3000372,31.28515625,31.3046875,100,0,1000000000,TRUE

Y1,repetitive,quicksort,0.75099206,31.7265625,31.62109375,31.98046875,100,0,1000000000,TRUE

Y2,repetitive,bubblesort,0.789488792,31.225,31.21875,31.23828125,1000,0,1000000000,TRUE

Y2,repetitive,selectionsort,0.800788879,31.2828125,31.28125,31.296875,1000,0,1000000000,TRUE

Y2,repetitive,insertionsort,1.364148855,31.46033654,31.44921875,31.46875,1000,0,1000000000,TRUE

Y2,repetitive,mergesort,0.655860662,31.36171875,31.46484375,31.6875,1000,0,1000000000,TRUE

Y2,repetitive,heapsort,1.378467083,31.48947483,31.46875,31.4921875,1000,0,1000000000,TRUE

Y2,repetitive,radixsort,1.494971991,31.60463627,31.5859375,31.60546875,1000,0,1000000000,TRUE

Y2,repetitive,quicksort,0.79687047,32.91861979,32.796875,35.046875,1000,0,1000000000,TRUE

Y3,repetitive,mergesort,3.517293692,33.16101074,32.9296875,33.2421875,10000,0,1000000000,TRUE

Y3,repetitive,heapsort,0.796186924,32.2796875,32.26953125,32.296875,10000,0,1000000000,TRUE

Y3,repetitive,radixsort,0.787789345,33.14140625,33.1484375,33.16796875,10000,0,1000000000,TRUE

Y3,repetitive,quicksort,4.183017254,51.32319079,40.1953125,67.5234375,10000,0,1000000000,TRUE

Y4,repetitive,mergesort,28.82979822,41.42848899,39.87109375,41.54296875,100000,0,1000000000,TRUE

Y4,repetitive,heapsort,1.038826942,35.6640625,35.67578125,35.69140625,100000,0,1000000000,TRUE

Y4,repetitive,radixsort,0.957438707,37.08740234,36.51953125,38.00390625,100000,0,1000000000,TRUE

Y4,repetitive,quicksort,115.6370313,176.5311172,56.015625,396.5429688,100000,0,1000000000,TRUE

Y5,repetitive,heapsort,8.5296278,70.65244391,70.640625,70.65625,1000000,0,1000000000,TRUE

Y5,repetitive,radixsort,5.076249361,77.44418403,71.421875,81.078125,1000000,0,1000000000,TRUE

Z0,floatlist,bubblesort,1.533777714,31.35400391,31.34765625,31.36328125,10,0,1000000000,TRUE

Z0,floatlist,selectionsort,1.312757015,31.34830729,31.34375,31.359375,10,0,1000000000,TRUE

Z0,floatlist,insertionsort,1.304797888,31.24441964,31.23828125,31.2578125,10,0,1000000000,TRUE

Z0,floatlist,mergesort,1.346782684,31.38636998,31.3203125,31.43359375,10,0,1000000000,TRUE

Z0,floatlist,heapsort,1.463439941,31.28515625,31.27734375,31.296875,10,0,1000000000,TRUE

Z0,floatlist,quicksort,1.192520618,31.36675347,31.3046875,31.4375,10,0,1000000000,TRUE

Z1,floatlist,bubblesort,1.678268909,31.23802083,31.2265625,31.2421875,100,0,1000000000,TRUE

Z1,floatlist,selectionsort,1.5023036,31.38786765,31.375,31.39453125,100,0,1000000000,TRUE

Z1,floatlist,insertionsort,1.299588919,31.18603516,31.1796875,31.19921875,100,0,1000000000,TRUE

Z1,floatlist,mergesort,0.725848913,31.33203125,31.26953125,31.44921875,100,0,1000000000,TRUE

Z1,floatlist,heapsort,1.285405397,31.35384115,31.33984375,31.36328125,100,0,1000000000,TRUE

Z1,floatlist,quicksort,1.397433043,31.49241955,31.34375,31.58203125,100,0,1000000000,TRUE

Z2,floatlist,bubblesort,0.748759031,31.571875,31.56640625,31.5859375,1000,0,1000000000,TRUE

Z2,floatlist,selectionsort,1.149785757,31.33789063,31.328125,31.34765625,1000,0,1000000000,TRUE

Z2,floatlist,insertionsort,1.413977385,31.43632813,31.42578125,31.4453125,1000,0,1000000000,TRUE

Z2,floatlist,mergesort,0.616155624,31.621875,31.69140625,31.9140625,1000,0,1000000000,TRUE

Z2,floatlist,heapsort,1.312183857,31.37768389,31.35546875,31.37890625,1000,0,1000000000,TRUE

Z2,floatlist,quicksort,0.538161278,31.69140625,31.79296875,32.0859375,1000,0,1000000000,TRUE

Z3,floatlist,mergesort,3.430047274,33.32409274,33.1015625,33.4296875,10000,0,1000000000,TRUE

Z3,floatlist,heapsort,0.733276606,33.07756696,33.0625,33.08984375,10000,0,1000000000,TRUE

Z3,floatlist,quicksort,2.200760126,33.95761719,33.66796875,34.18359375,10000,0,1000000000,TRUE

Z4,floatlist,mergesort,29.83150744,44.75114051,42.94921875,44.89453125,100000,0,1000000000,TRUE

Z4,floatlist,heapsort,1.111983061,42.60807292,42.62890625,42.64453125,100000,0,1000000000,TRUE

Z4,floatlist,quicksort,19.35145569,43.84725675,43.4140625,44.1640625,100000,0,1000000000,TRUE

Z5,floatlist,heapsort,10.77436519,140.9540019,140.9414063,140.9570313,1000000,0,1000000000,TRUE

Z5,floatlist,quicksort,192.3834252,141.0318115,140.5859375,141.53125,1000000,0,1000000000,TRUE
